SessionID,Date,Page,TrafficSource,Device,Country,Browser,SessionDuration_sec,PageViews,Bounced,NewUser,Conversions,Month,DayOfWeek,SessionDuration_min
S102531,2025-09-04,Pricing,Paid Ads,Mobile,UK,Chrome,284,1,1,1,0,September,Thursday,4.73
S102532,2025-10-17,Home,Organic Search,Mobile,USA,Chrome,119,10,0,1,0,October,Friday,1.98
S102533,2025-09-21,Support,Social Media,Mobile,Australia,Safari,73,13,0,0,0,September,Sunday,1.22
S102534,2025-08-02,Products,Social Media,Desktop,UK,Chrome,20,6,0,1,0,August,Saturday,0.33
S102535,2025-07-19,Home,Organic Search,Desktop,Australia,Firefox,49,12,0,1,0,July,Saturday,0.82
S102536,2025-03-20,Signup,Organic Search,Desktop,India,Chrome,536,1,1,1,0,March,Thursday,8.93
S102537,2025-12-09,Pricing,Direct,Mobile,UK,Chrome,65,1,1,0,0,December,Tuesday,1.08
S102538,2025-12-10,Home,Organic Search,Tablet,India,Chrome,33,14,0,1,0,December,Wednesday,0.55
S102539,2025-06-22,Home,Social Media,Desktop,India,Opera,111,8,0,0,0,June,Sunday,1.85
S102540,2025-03-10,Pricing,Direct,Desktop,Germany,Chrome,66,9,0,0,0,March,Monday,1.1
S102541,2025-03-28,Home,Direct,Desktop,Germany,Chrome,6,2,0,1,0,March,Friday,0.1
S102542,2025-04-11,FAQ,Organic Search,Desktop,USA,Chrome,70,9,0,0,0,April,Friday,1.17
S102543,2025-01-08,Pricing,Direct,Mobile,Germany,Chrome,141,5,0,0,0,January,Wednesday,2.35
S102544,2025-11-29,Products,Organic Search,Mobile,USA,Chrome,144,13,0,1,0,November,Saturday,2.4
S102545,2025-07-19,Products,Paid Ads,Mobile,Australia,Chrome,79,8,0,0,0,July,Saturday,1.32
S102546,2025-03-28,Blog,Organic Search,Mobile,India,Chrome,106,7,0,0,0,March,Friday,1.77
S102547,2025-02-12,Products,Paid Ads,Desktop,India,Safari,606,7,0,1,0,February,Wednesday,10.1
S102548,2025-04-19,Login,Social Media,Tablet,Germany,Chrome,85,4,0,0,0,April,Saturday,1.42
S102549,2025-06-01,Support,Email,Mobile,UK,Chrome,53,2,0,1,0,June,Sunday,0.88
S102550,2025-01-17,Blog,Organic Search,Desktop,UK,Chrome,50,5,0,0,0,January,Friday,0.83
S102551,2025-05-13,Products,Organic Search,Desktop,UK,Chrome,110,14,0,1,0,May,Tuesday,1.83
S102552,2025-05-28,Home,Direct,Mobile,Canada,Chrome,256,11,0,0,0,May,Wednesday,4.27
S102553,2025-10-04,Pricing,Organic Search,Desktop,UK,Chrome,41,11,0,0,0,October,Saturday,0.68
S102554,2025-08-20,Pricing,Paid Ads,Mobile,UK,Firefox,222,3,0,0,0,August,Wednesday,3.7
S102555,2025-11-10,Pricing,Direct,Desktop,Germany,Chrome,5,14,0,0,0,November,Monday,0.08
S102556,2025-08-16,Home,Referral,Mobile,Australia,Chrome,97,9,0,1,0,August,Saturday,1.62
S102557,2025-05-19,Signup,Email,Mobile,India,Chrome,269,6,0,1,0,May,Monday,4.48
S102558,2025-07-30,Products,Organic Search,Mobile,UK,Safari,74,1,1,1,0,July,Wednesday,1.23
S102559,2025-01-28,Pricing,Social Media,Mobile,UK,Chrome,149,3,0,0,0,January,Tuesday,2.48
S102560,2025-02-20,Login,Organic Search,Mobile,India,Chrome,41,12,0,0,0,February,Thursday,0.68
S102561,2025-09-18,Pricing,Organic Search,Mobile,USA,Chrome,243,4,0,0,0,September,Thursday,4.05
S102562,2025-09-18,Products,Organic Search,Desktop,India,Edge,9,9,0,0,0,September,Thursday,0.15
S102563,2025-12-16,Contact,Paid Ads,Desktop,India,Chrome,344,11,0,0,0,December,Tuesday,5.73
S102564,2025-12-18,Home,Direct,Desktop,Canada,Chrome,39,6,0,0,0,December,Thursday,0.65
S102565,2025-01-08,Login,Social Media,Desktop,India,Chrome,373,4,0,0,1,January,Wednesday,6.22
S102566,2025-11-16,Home,Organic Search,Mobile,UK,Firefox,78,1,1,1,0,November,Sunday,1.3
S102567,2025-05-18,Products,Direct,Mobile,USA,Chrome,230,8,0,1,0,May,Sunday,3.83
S102568,2025-02-07,Home,Direct,Mobile,UK,Firefox,69,14,0,0,0,February,Friday,1.15
S102569,2025-04-21,Signup,Organic Search,Desktop,India,Edge,425,11,0,0,0,April,Monday,7.08
S102570,2025-08-08,Blog,Organic Search,Desktop,USA,Chrome,24,2,0,1,0,August,Friday,0.4
S102571,2025-12-03,Pricing,Direct,Desktop,Australia,Chrome,35,11,0,1,0,December,Wednesday,0.58
S102572,2025-08-11,Pricing,Social Media,Desktop,USA,Chrome,122,11,0,0,0,August,Monday,2.03
S102573,2025-05-16,Signup,Organic Search,Mobile,USA,Chrome,15,8,0,1,0,May,Friday,0.25
S102574,2025-09-13,Home,Referral,Mobile,USA,Firefox,39,6,0,1,0,September,Saturday,0.65
S102575,2025-12-26,Pricing,Organic Search,Mobile,India,Chrome,518,8,0,1,0,December,Friday,8.63
S102576,2025-11-25,Blog,Direct,Desktop,USA,Chrome,675,6,0,1,0,November,Tuesday,11.25
S102577,2025-02-18,Home,Organic Search,Desktop,India,Chrome,84,5,0,1,0,February,Tuesday,1.4
S102578,2025-10-19,Home,Organic Search,Mobile,USA,Edge,462,5,0,0,0,October,Sunday,7.7
S102579,2025-11-20,About,Paid Ads,Mobile,Australia,Chrome,141,14,0,1,0,November,Thursday,2.35
S102580,2025-03-19,Home,Email,Desktop,UK,Chrome,56,14,0,1,0,March,Wednesday,0.93
S102581,2025-04-15,Products,Social Media,Desktop,UK,Chrome,218,10,0,1,1,April,Tuesday,3.63
S102582,2025-06-18,Home,Paid Ads,Mobile,India,Firefox,193,10,0,1,0,June,Wednesday,3.22
S102583,2025-08-05,Blog,Email,Mobile,Australia,Chrome,813,11,0,1,0,August,Tuesday,13.55
S102584,2025-04-29,Home,Social Media,Mobile,USA,Chrome,55,8,0,1,0,April,Tuesday,0.92
S102585,2025-07-09,About,Paid Ads,Desktop,France,Opera,200,7,0,1,0,July,Wednesday,3.33
S102586,2025-09-12,FAQ,Direct,Mobile,India,Chrome,9,8,0,1,0,September,Friday,0.15
S102587,2025-09-23,Blog,Social Media,Mobile,Canada,Chrome,21,12,0,1,0,September,Tuesday,0.35
S102588,2025-05-29,About,Email,Desktop,UK,Safari,5,8,0,1,0,May,Thursday,0.08
S102589,2025-06-13,Blog,Organic Search,Tablet,India,Chrome,1354,7,0,1,0,June,Friday,22.57
S102590,2025-05-20,Home,Paid Ads,Mobile,France,Chrome,291,2,0,1,0,May,Tuesday,4.85
S102591,2025-12-13,Home,Organic Search,Mobile,India,Chrome,278,11,0,1,0,December,Saturday,4.63
S102592,2025-09-15,Home,Paid Ads,Mobile,Germany,Firefox,128,9,0,1,0,September,Monday,2.13
S102593,2025-09-26,Support,Organic Search,Desktop,Canada,Opera,64,13,0,1,0,September,Friday,1.07
S102594,2025-06-30,Pricing,Organic Search,Mobile,India,Chrome,29,7,0,0,0,June,Monday,0.48
S102595,2025-06-09,Login,Organic Search,Desktop,USA,Chrome,60,12,0,0,0,June,Monday,1.0
S102596,2025-12-17,Support,Paid Ads,Mobile,UK,Chrome,84,11,0,1,0,December,Wednesday,1.4
S102597,2025-10-15,FAQ,Organic Search,Mobile,UK,Chrome,254,6,0,1,0,October,Wednesday,4.23
S102598,2025-10-15,Pricing,Social Media,Mobile,Australia,Firefox,139,9,0,0,0,October,Wednesday,2.32
S102599,2025-08-14,Pricing,Social Media,Desktop,Germany,Firefox,14,13,0,1,0,August,Thursday,0.23
S102600,2025-01-11,Products,Organic Search,Mobile,USA,Chrome,5,1,1,1,1,January,Saturday,0.08
S102601,2025-01-10,Home,Referral,Desktop,Australia,Opera,19,11,0,1,0,January,Friday,0.32
S102602,2025-09-28,Blog,Organic Search,Desktop,France,Chrome,95,2,0,1,0,September,Sunday,1.58
S102603,2025-09-30,Blog,Social Media,Mobile,India,Chrome,487,13,0,1,0,September,Tuesday,8.12
S102604,2025-07-02,Support,Direct,Desktop,India,Safari,182,1,1,0,1,July,Wednesday,3.03
S102605,2025-06-02,Products,Organic Search,Desktop,USA,Chrome,291,10,0,1,0,June,Monday,4.85
S102606,2025-11-11,Pricing,Organic Search,Desktop,Canada,Chrome,113,12,0,1,0,November,Tuesday,1.88
S102607,2025-11-30,Blog,Email,Desktop,India,Chrome,80,3,0,1,0,November,Sunday,1.33
S102608,2025-05-04,Home,Paid Ads,Desktop,Canada,Chrome,20,11,0,0,1,May,Sunday,0.33
S102609,2025-04-24,Blog,Organic Search,Mobile,France,Chrome,375,5,0,0,0,April,Thursday,6.25
S102610,2025-10-05,Blog,Organic Search,Mobile,India,Edge,275,1,1,0,1,October,Sunday,4.58
S102611,2025-08-01,Products,Referral,Desktop,USA,Chrome,33,4,0,0,0,August,Friday,0.55
S102612,2025-06-21,Blog,Organic Search,Desktop,USA,Chrome,129,14,0,0,0,June,Saturday,2.15
S102613,2025-10-15,Home,Direct,Desktop,USA,Chrome,120,13,0,0,0,October,Wednesday,2.0
S102614,2025-06-23,Products,Direct,Mobile,USA,Safari,176,8,0,1,0,June,Monday,2.93
S102615,2025-04-23,Contact,Organic Search,Desktop,Germany,Chrome,526,6,0,1,0,April,Wednesday,8.77
S102616,2025-05-02,Products,Social Media,Desktop,UK,Safari,156,13,0,0,0,May,Friday,2.6
S102617,2025-02-01,Products,Paid Ads,Desktop,France,Chrome,139,1,1,1,0,February,Saturday,2.32
S102618,2025-08-10,Home,Direct,Desktop,USA,Chrome,9,12,0,0,0,August,Sunday,0.15
S102619,2025-04-29,Home,Email,Mobile,USA,Firefox,11,1,1,0,0,April,Tuesday,0.18
S102620,2025-02-08,Products,Social Media,Desktop,Australia,Chrome,37,3,0,1,0,February,Saturday,0.62
S102621,2025-09-25,Products,Direct,Desktop,USA,Chrome,5,14,0,0,0,September,Thursday,0.08
S102622,2025-08-21,Blog,Organic Search,Desktop,USA,Firefox,244,10,0,0,0,August,Thursday,4.07
S102623,2025-01-18,Signup,Email,Tablet,UK,Chrome,231,8,0,0,0,January,Saturday,3.85
S102624,2025-05-29,Home,Direct,Mobile,Australia,Edge,26,11,0,1,0,May,Thursday,0.43
S102625,2025-05-29,Home,Organic Search,Desktop,USA,Chrome,325,11,0,1,0,May,Thursday,5.42
S102626,2025-05-06,Products,Paid Ads,Desktop,USA,Firefox,30,14,0,0,0,May,Tuesday,0.5
S102627,2025-10-29,Products,Email,Mobile,France,Safari,64,8,0,1,0,October,Wednesday,1.07
S102628,2025-12-26,Blog,Referral,Desktop,India,Chrome,51,13,0,0,0,December,Friday,0.85
S102629,2025-08-26,Signup,Organic Search,Tablet,USA,Chrome,83,3,0,0,1,August,Tuesday,1.38
S102630,2025-05-15,Login,Paid Ads,Desktop,UK,Chrome,52,7,0,0,0,May,Thursday,0.87
S102631,2025-05-31,Home,Social Media,Desktop,India,Opera,120,12,0,1,0,May,Saturday,2.0
S102632,2025-08-24,FAQ,Referral,Mobile,UK,Firefox,94,3,0,0,0,August,Sunday,1.57
S102633,2025-08-12,Home,Paid Ads,Mobile,India,Chrome,775,4,0,1,0,August,Tuesday,12.92
S102634,2025-07-22,Contact,Referral,Tablet,Australia,Chrome,10,9,0,1,0,July,Tuesday,0.17
S102635,2025-09-13,Pricing,Referral,Mobile,Australia,Chrome,27,13,0,1,0,September,Saturday,0.45
S102636,2025-03-27,Pricing,Organic Search,Desktop,India,Firefox,9,4,0,1,0,March,Thursday,0.15
S102637,2025-05-30,About,Email,Mobile,India,Edge,176,3,0,1,0,May,Friday,2.93
S102638,2025-08-23,Products,Organic Search,Mobile,Germany,Chrome,10,5,0,1,0,August,Saturday,0.17
S102639,2025-12-11,Blog,Social Media,Mobile,USA,Safari,325,7,0,1,0,December,Thursday,5.42
S102640,2025-01-22,Home,Referral,Desktop,UK,Chrome,129,5,0,1,0,January,Wednesday,2.15
S102641,2025-12-14,Home,Organic Search,Desktop,India,Safari,134,4,0,1,0,December,Sunday,2.23
S102642,2025-10-12,Blog,Social Media,Desktop,India,Chrome,148,8,0,1,0,October,Sunday,2.47
S102643,2025-09-26,Products,Email,Mobile,India,Firefox,33,4,0,0,0,September,Friday,0.55
S102644,2025-09-15,Pricing,Organic Search,Desktop,India,Edge,39,2,0,1,0,September,Monday,0.65
S102645,2025-01-29,Home,Organic Search,Desktop,USA,Firefox,69,10,0,1,0,January,Wednesday,1.15
S102646,2025-08-01,Signup,Organic Search,Mobile,Germany,Edge,162,13,0,1,0,August,Friday,2.7
S102647,2025-10-10,Home,Organic Search,Desktop,UK,Chrome,42,14,0,1,0,October,Friday,0.7
S102648,2025-02-19,Signup,Social Media,Mobile,UK,Opera,22,6,0,1,0,February,Wednesday,0.37
S102649,2025-04-05,Products,Direct,Mobile,USA,Safari,631,2,0,0,0,April,Saturday,10.52
S102650,2025-03-29,Blog,Organic Search,Desktop,USA,Chrome,5,3,0,0,0,March,Saturday,0.08
S102651,2025-02-13,Signup,Referral,Desktop,India,Chrome,292,1,1,0,0,February,Thursday,4.87
S102652,2025-10-05,About,Social Media,Mobile,USA,Edge,279,5,0,1,0,October,Sunday,4.65
S102653,2025-06-20,Home,Direct,Mobile,UK,Chrome,63,9,0,1,0,June,Friday,1.05
S102654,2025-07-08,Products,Organic Search,Mobile,Germany,Chrome,26,2,0,0,0,July,Tuesday,0.43
S102655,2025-12-19,Home,Social Media,Desktop,USA,Firefox,28,12,0,0,0,December,Friday,0.47
S102656,2025-07-03,Blog,Direct,Desktop,UK,Chrome,215,7,0,0,0,July,Thursday,3.58
S102657,2025-01-03,About,Social Media,Mobile,India,Safari,185,5,0,1,0,January,Friday,3.08
S102658,2025-07-10,Signup,Social Media,Desktop,Australia,Chrome,274,2,0,0,0,July,Thursday,4.57
S102659,2025-04-28,Contact,Organic Search,Mobile,Australia,Chrome,499,8,0,0,0,April,Monday,8.32
S102660,2025-01-19,Home,Paid Ads,Mobile,USA,Chrome,211,11,0,1,1,January,Sunday,3.52
S102661,2025-01-23,Login,Direct,Mobile,USA,Chrome,30,13,0,1,0,January,Thursday,0.5
S102662,2025-01-30,Products,Direct,Mobile,UK,Safari,50,13,0,1,0,January,Thursday,0.83
S102663,2025-10-22,Products,Referral,Desktop,USA,Firefox,332,6,0,1,1,October,Wednesday,5.53
S102664,2025-04-18,Products,Direct,Desktop,Canada,Chrome,42,4,0,0,0,April,Friday,0.7
S102665,2025-10-08,Contact,Social Media,Mobile,Germany,Firefox,13,13,0,0,0,October,Wednesday,0.22
S102666,2025-05-08,Products,Social Media,Desktop,UK,Safari,218,4,0,1,1,May,Thursday,3.63
S102667,2025-08-17,Contact,Organic Search,Mobile,USA,Edge,92,2,0,1,0,August,Sunday,1.53
S102668,2025-04-21,Home,Referral,Tablet,India,Firefox,454,3,0,1,0,April,Monday,7.57
S102669,2025-05-16,Support,Direct,Mobile,India,Chrome,189,7,0,1,1,May,Friday,3.15
S102670,2025-12-28,Pricing,Direct,Mobile,India,Chrome,17,3,0,1,0,December,Sunday,0.28
S102671,2025-07-05,About,Paid Ads,Mobile,India,Edge,531,13,0,0,0,July,Saturday,8.85
S102672,2025-05-24,Pricing,Direct,Desktop,France,Safari,53,5,0,1,0,May,Saturday,0.88
S102673,2025-03-13,Blog,Social Media,Mobile,USA,Chrome,74,10,0,0,0,March,Thursday,1.23
S102674,2025-05-09,Home,Paid Ads,Desktop,Australia,Firefox,92,6,0,1,0,May,Friday,1.53
S102675,2025-12-30,Home,Organic Search,Desktop,Australia,Chrome,9,6,0,1,0,December,Tuesday,0.15
S102676,2025-09-18,Home,Organic Search,Desktop,Australia,Chrome,123,14,0,0,0,September,Thursday,2.05
S102677,2025-01-03,Login,Organic Search,Mobile,India,Chrome,23,4,0,1,0,January,Friday,0.38
S102678,2025-04-14,Blog,Paid Ads,Mobile,USA,Chrome,92,6,0,1,0,April,Monday,1.53
S102679,2025-08-12,Products,Organic Search,Mobile,USA,Firefox,77,3,0,1,0,August,Tuesday,1.28
S102680,2025-11-16,Home,Organic Search,Desktop,France,Chrome,266,7,0,1,0,November,Sunday,4.43
S102681,2025-12-28,Products,Organic Search,Desktop,Australia,Chrome,292,7,0,1,0,December,Sunday,4.87
S102682,2025-12-20,Blog,Organic Search,Mobile,India,Chrome,29,4,0,1,0,December,Saturday,0.48
S102683,2025-01-10,Pricing,Social Media,Mobile,USA,Chrome,82,2,0,1,0,January,Friday,1.37
S102684,2025-10-29,Support,Referral,Mobile,USA,Chrome,84,11,0,1,0,October,Wednesday,1.4
S102685,2025-08-19,Products,Organic Search,Mobile,India,Safari,29,7,0,1,0,August,Tuesday,0.48
S102686,2025-08-07,Products,Direct,Mobile,Australia,Chrome,288,3,0,1,0,August,Thursday,4.8
S102687,2025-03-07,Products,Email,Mobile,Australia,Safari,221,1,1,1,0,March,Friday,3.68
S102688,2025-04-22,Login,Direct,Desktop,Germany,Chrome,38,2,0,1,0,April,Tuesday,0.63
S102689,2025-01-13,Home,Paid Ads,Desktop,UK,Edge,82,10,0,1,0,January,Monday,1.37
S102690,2025-03-27,Products,Direct,Mobile,USA,Chrome,20,9,0,0,1,March,Thursday,0.33
S102691,2025-08-22,Pricing,Organic Search,Desktop,USA,Chrome,178,12,0,0,0,August,Friday,2.97
S102692,2025-03-31,Home,Referral,Mobile,Australia,Firefox,23,8,0,1,0,March,Monday,0.38
S102693,2025-11-10,About,Direct,Desktop,Australia,Firefox,767,14,0,1,0,November,Monday,12.78
S102694,2025-02-23,Contact,Organic Search,Desktop,India,Chrome,273,6,0,1,0,February,Sunday,4.55
S102695,2025-01-12,Home,Organic Search,Mobile,USA,Chrome,89,14,0,1,0,January,Sunday,1.48
S102696,2025-07-28,Products,Referral,Desktop,India,Chrome,155,6,0,0,0,July,Monday,2.58
S102697,2025-01-14,Products,Email,Mobile,Australia,Chrome,436,14,0,0,0,January,Tuesday,7.27
S102698,2025-05-01,Products,Direct,Desktop,India,Chrome,145,1,1,1,0,May,Thursday,2.42
S102699,2025-01-20,Home,Email,Mobile,UK,Chrome,34,2,0,0,0,January,Monday,0.57
S102700,2025-03-16,FAQ,Direct,Desktop,USA,Firefox,85,4,0,0,0,March,Sunday,1.42
S102701,2025-08-31,Home,Organic Search,Desktop,Australia,Edge,333,3,0,1,0,August,Sunday,5.55
S102702,2025-08-11,Pricing,Email,Desktop,USA,Chrome,186,14,0,0,0,August,Monday,3.1
S102703,2025-03-11,Home,Email,Mobile,USA,Firefox,189,1,1,1,0,March,Tuesday,3.15
S102704,2025-11-08,Products,Direct,Desktop,USA,Chrome,362,8,0,0,0,November,Saturday,6.03
S102705,2025-07-30,Home,Organic Search,Mobile,USA,Chrome,403,7,0,1,0,July,Wednesday,6.72
S102706,2025-04-11,Home,Organic Search,Desktop,Germany,Firefox,454,4,0,1,0,April,Friday,7.57
S102707,2025-07-05,Home,Email,Desktop,Germany,Safari,17,12,0,1,0,July,Saturday,0.28
S102708,2025-05-12,Products,Email,Mobile,USA,Opera,141,12,0,0,0,May,Monday,2.35
S102709,2025-04-21,Blog,Social Media,Mobile,USA,Safari,242,9,0,1,0,April,Monday,4.03
S102710,2025-05-12,Home,Paid Ads,Mobile,India,Chrome,254,11,0,0,0,May,Monday,4.23
S102711,2025-01-20,Support,Social Media,Desktop,Australia,Chrome,167,14,0,0,0,January,Monday,2.78
S102712,2025-01-24,About,Paid Ads,Desktop,India,Safari,32,4,0,0,0,January,Friday,0.53
S102713,2025-08-15,Products,Organic Search,Mobile,Canada,Chrome,287,1,1,1,0,August,Friday,4.78
S102714,2025-06-03,Home,Direct,Mobile,UK,Chrome,229,10,0,1,0,June,Tuesday,3.82
S102715,2025-10-20,Products,Direct,Desktop,UK,Chrome,16,1,1,1,0,October,Monday,0.27
S102716,2025-08-18,Login,Organic Search,Mobile,India,Edge,112,1,1,1,0,August,Monday,1.87
S102717,2025-11-06,Blog,Social Media,Desktop,India,Safari,34,1,1,0,0,November,Thursday,0.57
S102718,2025-12-25,About,Paid Ads,Mobile,UK,Chrome,74,4,0,1,1,December,Thursday,1.23
S102719,2025-07-21,Home,Direct,Desktop,USA,Opera,5,1,1,1,0,July,Monday,0.08
S102720,2025-02-07,Login,Paid Ads,Desktop,India,Safari,92,2,0,0,1,February,Friday,1.53
S102721,2025-09-17,Home,Direct,Desktop,Australia,Chrome,143,4,0,0,0,September,Wednesday,2.38
S102722,2025-07-07,Products,Direct,Desktop,USA,Chrome,173,7,0,0,0,July,Monday,2.88
S102723,2025-02-26,Home,Social Media,Tablet,India,Chrome,196,2,0,1,0,February,Wednesday,3.27
S102724,2025-01-20,About,Organic Search,Mobile,Germany,Chrome,325,8,0,0,0,January,Monday,5.42
S102725,2025-09-30,Home,Direct,Mobile,Canada,Safari,43,13,0,0,1,September,Tuesday,0.72
S102726,2025-04-29,Signup,Social Media,Desktop,USA,Edge,23,7,0,1,0,April,Tuesday,0.38
S102727,2025-03-12,Pricing,Paid Ads,Mobile,Germany,Chrome,343,9,0,0,0,March,Wednesday,5.72
S102728,2025-01-04,Blog,Social Media,Mobile,UK,Safari,30,14,0,0,0,January,Saturday,0.5
S102729,2025-08-09,Home,Organic Search,Mobile,France,Chrome,662,6,0,1,0,August,Saturday,11.03
S102730,2025-01-14,Blog,Organic Search,Desktop,India,Chrome,332,4,0,0,0,January,Tuesday,5.53
S102731,2025-01-03,Blog,Referral,Desktop,France,Safari,125,6,0,1,0,January,Friday,2.08
S102732,2025-08-04,Blog,Direct,Tablet,USA,Chrome,717,4,0,1,0,August,Monday,11.95
S102733,2025-08-17,Home,Paid Ads,Desktop,USA,Firefox,18,7,0,0,0,August,Sunday,0.3
S102734,2025-12-02,Support,Direct,Mobile,USA,Chrome,64,9,0,1,1,December,Tuesday,1.07
S102735,2025-07-05,Products,Social Media,Desktop,India,Chrome,183,3,0,0,0,July,Saturday,3.05
S102736,2025-02-24,FAQ,Social Media,Mobile,UK,Chrome,77,3,0,0,0,February,Monday,1.28
S102737,2025-09-11,Home,Organic Search,Mobile,UK,Chrome,474,2,0,0,0,September,Thursday,7.9
S102738,2025-01-24,Home,Social Media,Mobile,USA,Chrome,12,1,1,0,0,January,Friday,0.2
S102739,2025-06-11,Home,Direct,Mobile,India,Firefox,143,14,0,1,0,June,Wednesday,2.38
S102740,2025-06-07,Login,Social Media,Desktop,USA,Chrome,160,1,1,0,0,June,Saturday,2.67
S102741,2025-03-23,Products,Paid Ads,Desktop,USA,Chrome,190,13,0,0,0,March,Sunday,3.17
S102742,2025-06-08,Signup,Organic Search,Desktop,USA,Chrome,53,3,0,1,0,June,Sunday,0.88
S102743,2025-07-07,Signup,Social Media,Mobile,USA,Safari,81,14,0,0,0,July,Monday,1.35
S102744,2025-03-01,Pricing,Organic Search,Mobile,India,Chrome,334,7,0,0,0,March,Saturday,5.57
S102745,2025-11-01,Pricing,Organic Search,Desktop,USA,Firefox,39,11,0,1,0,November,Saturday,0.65
S102746,2025-11-15,Pricing,Social Media,Mobile,Australia,Chrome,315,9,0,1,0,November,Saturday,5.25
S102747,2025-07-30,Pricing,Organic Search,Mobile,India,Chrome,148,14,0,0,0,July,Wednesday,2.47
S102748,2025-06-01,Products,Social Media,Desktop,India,Safari,258,2,0,0,0,June,Sunday,4.3
S102749,2025-04-19,Pricing,Organic Search,Mobile,USA,Chrome,225,7,0,0,0,April,Saturday,3.75
S102750,2025-03-17,Signup,Organic Search,Tablet,USA,Chrome,41,1,1,0,0,March,Monday,0.68
S102751,2025-01-30,Products,Organic Search,Desktop,UK,Chrome,151,2,0,0,0,January,Thursday,2.52
S102752,2025-11-10,FAQ,Organic Search,Desktop,Canada,Firefox,364,6,0,0,0,November,Monday,6.07
S102753,2025-04-27,Home,Email,Desktop,Germany,Chrome,101,11,0,0,0,April,Sunday,1.68
S102754,2025-12-22,Products,Social Media,Mobile,UK,Chrome,611,5,0,0,0,December,Monday,10.18
S102755,2025-07-11,Home,Paid Ads,Desktop,USA,Chrome,108,8,0,0,0,July,Friday,1.8
S102756,2025-01-19,Home,Organic Search,Mobile,India,Chrome,27,12,0,1,0,January,Sunday,0.45
S102757,2025-06-22,Login,Email,Desktop,USA,Firefox,88,11,0,0,0,June,Sunday,1.47
S102758,2025-08-16,FAQ,Social Media,Mobile,Canada,Chrome,545,2,0,0,0,August,Saturday,9.08
S102759,2025-12-16,Login,Organic Search,Mobile,Australia,Safari,69,1,1,1,0,December,Tuesday,1.15
S102760,2025-07-02,Support,Social Media,Tablet,USA,Edge,364,7,0,0,0,July,Wednesday,6.07
S102761,2025-04-23,Home,Social Media,Desktop,India,Chrome,383,6,0,1,0,April,Wednesday,6.38
S102762,2025-07-02,Home,Direct,Desktop,India,Safari,77,8,0,1,0,July,Wednesday,1.28
S102763,2025-05-26,Blog,Social Media,Desktop,India,Chrome,15,11,0,0,1,May,Monday,0.25
S102764,2025-11-15,Login,Direct,Desktop,Australia,Firefox,232,13,0,0,0,November,Saturday,3.87
S102765,2025-04-26,Home,Organic Search,Mobile,India,Chrome,67,14,0,1,0,April,Saturday,1.12
S102766,2025-04-23,Support,Direct,Tablet,USA,Safari,274,8,0,0,1,April,Wednesday,4.57
S102767,2025-09-08,Contact,Paid Ads,Mobile,Australia,Chrome,105,2,0,1,1,September,Monday,1.75
S102768,2025-09-08,Support,Direct,Desktop,India,Safari,119,14,0,0,0,September,Monday,1.98
S102769,2025-10-30,Products,Direct,Mobile,USA,Safari,270,8,0,1,0,October,Thursday,4.5
S102770,2025-11-09,Products,Social Media,Desktop,India,Chrome,86,6,0,0,0,November,Sunday,1.43
S102771,2025-04-28,Login,Email,Desktop,USA,Chrome,105,9,0,0,0,April,Monday,1.75
S102772,2025-10-28,Login,Email,Mobile,India,Safari,84,12,0,0,0,October,Tuesday,1.4
S102773,2025-06-10,Home,Organic Search,Tablet,USA,Chrome,82,7,0,1,0,June,Tuesday,1.37
S102774,2025-07-17,FAQ,Social Media,Desktop,Germany,Edge,134,2,0,1,0,July,Thursday,2.23
S102775,2025-09-17,Signup,Direct,Mobile,UK,Edge,297,8,0,1,0,September,Wednesday,4.95
S102776,2025-05-28,Home,Direct,Mobile,USA,Firefox,80,9,0,0,0,May,Wednesday,1.33
S102777,2025-08-28,Home,Social Media,Desktop,Australia,Chrome,133,7,0,1,0,August,Thursday,2.22
